,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
68,3669,0.58104694,0.00037123053,,,,,,,,,
69,3679,0.5839244,0.00037218753,,,,,,,,,
70,3689,0.5716742,0.00037314458,,,,,,,,,
71,3699,0.5689424,0.00037410163,,,,,,,,,
72,3709,0.5558021,0.00037505862,,,,,,,,,
73,3719,0.57212627,0.00037601567,,,,,,,,,
74,3729,0.5669006,0.00037697272,,,,,,,,,
75,3739,0.5723142,0.0003779297,,,,,,,,,
76,3749,0.5844233,0.00037888676,,,,,,,,,
77,3759,0.5456275,0.0003798438,,,,,,,,,
78,3769,0.56674093,0.0003808008,,,,,,,,,
79,3779,0.5730158,0.00038175785,,,,,,,,,
80,3789,0.580794,0.0003827149,,,,,,,,,
81,3799,0.56642973,0.0003836719,,,,,,,,,
82,3809,0.56383324,0.00038462895,,,,,,,,,
83,3819,0.5787319,0.000385586,,,,,,,,,
84,3829,0.57030326,0.000386543,,,,,,,,,
85,3839,0.5932313,0.00038750004,,,,,,,,,
86,3849,0.5653967,0.0003884571,,,,,,,,,
87,3859,0.57569677,0.00038941408,,,,,,,,,
88,3869,0.5768202,0.00039037113,,,,,,,,,
89,3879,0.5649152,0.00039132818,,,,,,,,,
90,3889,0.5916478,0.00039228518,,,,,,,,,
91,3899,0.55970925,0.00039324223,,,,,,,,,
92,3909,0.56949747,0.00039419928,,,,,,,,,
93,3919,0.5825484,0.00039515627,,,,,,,,,
94,3929,0.57305443,0.00039611332,,,,,,,,,
95,3939,0.5787755,0.00039707037,,,,,,,,,
96,3949,0.57543796,0.00039802736,,,,,,,,,
97,3959,0.56978583,0.0003989844,,,,,,,,,
98,3969,0.5548844,0.00039994146,,,,,,,,,
0,3979,0.5574203,0.00040089845,,,,,,,,,
1,3989,0.5566455,0.0004018555,,,,,,,,,
2,3999,0.56218445,0.00040281255,,,,,,,,,
3,4009,0.5696928,0.00040376955,,,,,,,,,
4,4019,0.57185173,0.0004047266,,,,,,,,,
5,4029,0.5705646,0.00040568365,,,,,,,,,
6,4039,0.5716915,0.00040664064,,,,,,,,,
7,4049,0.5778295,0.0004075977,,,,,,,,,
8,4059,0.5654487,0.00040855474,,,,,,,,,
9,4069,0.5764457,0.00040951173,,,,,,,,,
10,4079,0.5533923,0.00041046878,,,,,,,,,
11,4089,0.55278236,0.00041142583,,,,,,,,,
12,4099,0.564072,0.00041238283,,,,,,,,,
13,4109,0.58639157,0.00041333988,,,,,,,,,
14,4119,0.56869584,0.00041429693,,,,,,,,,
15,4129,0.5693408,0.00041525392,,,,,,,,,
16,4139,0.56918347,0.00041621097,,,,,,,,,
17,4149,0.5548103,0.00041716802,,,,,,,,,
18,4159,0.56092405,0.00041812507,,,,,,,,,
19,4169,0.55495167,0.00041908206,,,,,,,,,
20,4179,0.5666394,0.0004200391,,,,,,,,,
21,4189,0.57983553,0.00042099616,,,,,,,,,
22,4199,0.5641246,0.00042195315,,,,,,,,,
23,4209,0.55399084,0.0004229102,,,,,,,,,
24,4219,0.57619923,0.00042386726,,,,,,,,,
25,4229,0.56037056,0.00042482425,,,,,,,,,
26,4239,0.55351937,0.0004257813,,,,,,,,,
27,4249,0.5707371,0.00042673835,,,,,,,,,
28,4259,0.56982565,0.00042769534,,,,,,,,,
29,4269,0.5525006,0.0004286524,,,,,,,,,
30,4279,0.57459664,0.00042960944,,,,,,,,,
31,4289,0.56232077,0.00043056643,,,,,,,,,
32,4299,0.54978967,0.00043152348,,,,,,,,,
33,4309,0.5564265,0.00043248053,,,,,,,,,
34,4319,0.5837234,0.00043343753,,,,,,,,,
35,4329,0.56594634,0.00043439458,,,,,,,,,
36,4339,0.56829166,0.00043535163,,,,,,,,,
37,4349,0.5511179,0.00043630862,,,,,,,,,
38,4359,0.5518638,0.00043726567,,,,,,,,,
39,4369,0.5706665,0.00043822272,,,,,,,,,
40,4379,0.56628996,0.0004391797,,,,,,,,,
41,4389,0.59203315,0.00044013676,,,,,,,,,
42,4399,0.5713094,0.0004410938,,,,,,,,,
43,4409,0.56296086,0.0004420508,,,,,,,,,
44,4419,0.5566937,0.00044300786,,,,,,,,,
45,4429,0.55530995,0.0004439649,,,,,,,,,
46,4439,0.5679772,0.0004449219,,,,,,,,,
47,4449,0.5583209,0.00044587895,,,,,,,,,
48,4459,0.5780536,0.000446836,,,,,,,,,
49,4469,0.5602237,0.000447793,,,,,,,,,
50,4479,0.565007,0.00044875004,,,,,,,,,
