,step,data_seen,loss,lr
36,110269,3528640,0.06820422,0.0008907146
37,110279,3528960,0.05740613,0.00089068565
38,110289,3529280,0.056936763,0.00089065684
39,110299,3529600,0.057216063,0.00089062797
40,110309,3529920,0.06205082,0.00089059904
41,110319,3530240,0.06015767,0.00089057017
42,110329,3530560,0.06429516,0.00089054124
43,110339,3530880,0.06663664,0.00089051237
44,110349,3531200,0.05869401,0.00089048344
45,110359,3531520,0.0648976,0.0008904545
46,110369,3531840,0.06629591,0.0008904256
47,110379,3532160,0.0691338,0.0008903967
48,110389,3532480,0.06483888,0.00089036784
49,110399,3532800,0.05980606,0.00089033885
50,110409,3533120,0.05865644,0.00089031
51,110419,3533440,0.06937512,0.00089028105
52,110429,3533760,0.06552631,0.0008902521
53,110439,3534080,0.061937474,0.0008902232
54,110449,3534400,0.055575915,0.0008901942
55,110459,3534720,0.058714475,0.00089016533
56,110469,3535040,0.059070285,0.00089013635
57,110479,3535360,0.05579353,0.00089010736
58,110489,3535680,0.06886895,0.0008900785
59,110499,3536000,0.06490776,0.0008900495
60,110509,3536320,0.06390333,0.0008900205
61,110519,3536640,0.061959743,0.00088999164
62,110529,3536960,0.06112831,0.0008899626
63,110539,3537280,0.058421813,0.00088993367
64,110549,3537600,0.061753802,0.0008899047
65,110559,3537920,0.06573202,0.0008898757
66,110569,3538240,0.06336965,0.00088984665
67,110579,3538560,0.05807827,0.0008898178
68,110589,3538880,0.060318246,0.00088978873
69,110599,3539200,0.056683637,0.0008897598
70,110609,3539520,0.05942622,0.0008897308
71,110619,3539840,0.062220536,0.00088970177
72,110629,3540160,0.057112873,0.0008896728
73,110639,3540480,0.059333235,0.00088964385
74,110649,3540800,0.057912707,0.0008896148
75,110659,3541120,0.057523537,0.00088958576
76,110669,3541440,0.061149534,0.0008895568
77,110679,3541760,0.06717496,0.0008895278
78,110689,3542080,0.057523385,0.00088949874
79,110699,3542400,0.06575693,0.00088946975
80,110709,3542720,0.061513912,0.0008894407
81,110719,3543040,0.062293343,0.00088941166
82,110729,3543360,0.0560476,0.0008893826
83,110739,3543680,0.064760536,0.0008893536
84,110749,3544000,0.06254978,0.0008893246
85,110759,3544320,0.06182517,0.00088929554
86,110769,3544640,0.06121374,0.00088926655
87,110779,3544960,0.06445244,0.00088923745
88,110789,3545280,0.061836846,0.00088920834
89,110799,3545600,0.05427874,0.0008891793
90,110809,3545920,0.06510869,0.00088915025
91,110819,3546240,0.06400862,0.0008891212
92,110829,3546560,0.06393774,0.0008890921
93,110839,3546880,0.057089318,0.0008890631
94,110849,3547200,0.059683323,0.000889034
95,110859,3547520,0.06827233,0.00088900496
96,110869,3547840,0.05603935,0.0008889759
97,110879,3548160,0.05728816,0.0008889468
98,110889,3548480,0.065151244,0.0008889177
0,110899,3548800,0.07009219,0.00088888867
1,110909,3549120,0.06003862,0.0008888595
2,110919,3549440,0.06512937,0.00088883046
3,110929,3549760,0.05856103,0.00088880124
4,110939,3550080,0.062860735,0.00088877225
5,110949,3550400,0.052822683,0.0008887431
6,110959,3550720,0.061439794,0.000888714
7,110969,3551040,0.06295547,0.00088868494
8,110979,3551360,0.060344625,0.0008886558
9,110989,3551680,0.062820196,0.0008886267
10,110999,3552000,0.067593314,0.00088859757
11,111009,3552320,0.064282775,0.00088856847
12,111019,3552640,0.061923064,0.0008885393
13,111029,3552960,0.058654476,0.00088851014
14,111039,3553280,0.064090095,0.00088848104
15,111049,3553600,0.058074012,0.000888452
16,111059,3553920,0.05888891,0.00088842283
17,111069,3554240,0.06691669,0.00088839367
18,111079,3554560,0.060979374,0.00088836456
19,111089,3554880,0.07064286,0.00088833534
20,111099,3555200,0.062171526,0.0008883062
21,111109,3555520,0.058913928,0.000888277
22,111119,3555840,0.06284106,0.0008882479
23,111129,3556160,0.06185954,0.00088821875
24,111139,3556480,0.06263952,0.00088818953
25,111149,3556800,0.061917875,0.0008881603
26,111159,3557120,0.059986234,0.0008881312
27,111169,3557440,0.060765397,0.00088810205
28,111179,3557760,0.057787426,0.0008880728
29,111189,3558080,0.060260277,0.0008880436
30,111199,3558400,0.060148053,0.0008880145
31,111209,3558720,0.06208665,0.00088798534
32,111219,3559040,0.060871504,0.00088795606
33,111229,3559360,0.062258564,0.0008879269
34,111239,3559680,0.060216762,0.00088789774
35,111249,3560000,0.064759314,0.0008878685
36,111259,3560320,0.06813048,0.0008878393
37,111269,3560640,0.063970715,0.00088781
38,111279,3560960,0.058069937,0.0008877808
39,111289,3561280,0.064238444,0.00088775164
40,111299,3561600,0.06268942,0.00088772236
41,111309,3561920,0.05688598,0.0008876932
42,111319,3562240,0.05867082,0.0008876639
43,111329,3562560,0.06366724,0.0008876347
44,111339,3562880,0.058965668,0.00088760554
45,111349,3563200,0.06377462,0.00088757626
46,111359,3563520,0.05874547,0.000887547
47,111369,3563840,0.062009674,0.0008875178
48,111379,3564160,0.06511899,0.0008874886
49,111389,3564480,0.05210844,0.0008874593
50,111399,3564800,0.059122752,0.00088743004
51,111409,3565120,0.05760228,0.00088740076
52,111419,3565440,0.06500445,0.00088737154
53,111429,3565760,0.056682527,0.00088734226
54,111439,3566080,0.058771245,0.000887313
55,111449,3566400,0.06181073,0.0008872837
56,111459,3566720,0.059467763,0.0008872545
57,111469,3567040,0.06550586,0.0008872252
58,111479,3567360,0.062903106,0.0008871959
59,111489,3567680,0.06397372,0.00088716665
60,111499,3568000,0.061086833,0.0008871373
61,111509,3568320,0.05549576,0.00088710804
62,111519,3568640,0.06064801,0.00088707876
63,111529,3568960,0.06735793,0.0008870494
64,111539,3569280,0.06638667,0.00088702014
65,111549,3569600,0.06366381,0.0008869908
66,111559,3569920,0.06452526,0.0008869615
67,111569,3570240,0.065967,0.00088693225
68,111579,3570560,0.060362592,0.0008869029
69,111589,3570880,0.061277285,0.0008868736
70,111599,3571200,0.056515466,0.0008868443
71,111609,3571520,0.0610105,0.00088681496
72,111619,3571840,0.06136482,0.0008867857
73,111629,3572160,0.05796683,0.0008867563
74,111639,3572480,0.065064386,0.00088672695
75,111649,3572800,0.062016252,0.0008866976
76,111659,3573120,0.05824939,0.00088666833
77,111669,3573440,0.056691017,0.000886639
78,111679,3573760,0.061188705,0.0008866096
79,111689,3574080,0.057834923,0.00088658027
80,111699,3574400,0.06694636,0.00088655093
81,111709,3574720,0.053477667,0.00088652153
82,111719,3575040,0.06403412,0.0008864922
83,111729,3575360,0.06334522,0.00088646286
84,111739,3575680,0.057889767,0.0008864335
85,111749,3576000,0.06274103,0.00088640413
86,111759,3576320,0.058056615,0.00088637474
87,111769,3576640,0.06345583,0.00088634534
88,111779,3576960,0.052444093,0.000886316
89,111789,3577280,0.058709525,0.0008862866
90,111799,3577600,0.06614699,0.0008862572
91,111809,3577920,0.05866248,0.0008862278
92,111819,3578240,0.06299477,0.0008861984
93,111829,3578560,0.06254863,0.00088616903
94,111839,3578880,0.06263228,0.0008861397
95,111849,3579200,0.06907211,0.0008861103
96,111859,3579520,0.06876612,0.00088608084
97,111869,3579840,0.061078966,0.0008860514
98,111879,3580160,0.062341526,0.00088602194
0,111889,3580480,0.061046027,0.00088599254
1,111899,3580800,0.06404372,0.0008859632
2,111909,3581120,0.06022443,0.0008859337
3,111919,3581440,0.06254092,0.0008859043
4,111929,3581760,0.060370658,0.0008858749
5,111939,3582080,0.061701566,0.00088584545
6,111949,3582400,0.06413674,0.000885816
7,111959,3582720,0.06617666,0.00088578655
8,111969,3583040,0.06319423,0.00088575715
9,111979,3583360,0.05971861,0.0008857277
10,111989,3583680,0.0652957,0.00088569825
11,111999,3584000,0.060136504,0.0008856688
12,112009,3584320,0.06828548,0.00088563934
13,112019,3584640,0.059623897,0.0008856098
14,112029,3584960,0.06330496,0.0008855804
15,112039,3585280,0.06357516,0.000885551
16,112049,3585600,0.061753556,0.00088552147
17,112059,3585920,0.06522981,0.000885492
18,112069,3586240,0.05611431,0.00088546256
19,112079,3586560,0.06438049,0.00088543305
20,112089,3586880,0.061811134,0.00088540354
21,112099,3587200,0.058403894,0.00088537403
22,112109,3587520,0.057748765,0.00088534463
23,112119,3587840,0.06053496,0.0008853151
24,112129,3588160,0.06420632,0.00088528567
25,112139,3588480,0.060079034,0.00088525616
26,112149,3588800,0.06056939,0.00088522665
27,112159,3589120,0.064483464,0.00088519714
28,112169,3589440,0.063617684,0.0008851676
29,112179,3589760,0.06400341,0.0008851381
30,112189,3590080,0.0610236,0.00088510866
31,112199,3590400,0.05886448,0.0008850791
32,112209,3590720,0.063933276,0.0008850496
33,112219,3591040,0.06338304,0.00088502
34,112229,3591360,0.060914323,0.0008849905
35,112239,3591680,0.05972933,0.000884961
36,112249,3592000,0.063070536,0.0008849314
37,112259,3592320,0.066758335,0.00088490185
38,112269,3592640,0.060333505,0.00088487234
39,112279,3592960,0.060796708,0.00088484277
40,112289,3593280,0.057794157,0.00088481326
41,112299,3593600,0.061016962,0.00088478375
42,112309,3593920,0.062037762,0.0008847542
43,112319,3594240,0.056510232,0.0008847246
44,112329,3594560,0.06299354,0.00088469504
45,112339,3594880,0.063856766,0.00088466547
46,112349,3595200,0.059923366,0.0008846359
47,112359,3595520,0.061927356,0.0008846063
48,112369,3595840,0.06329778,0.00088457676
49,112379,3596160,0.059682645,0.0008845472
50,112389,3596480,0.059191965,0.0008845176
51,112399,3596800,0.06279914,0.00088448805
52,112409,3597120,0.06345325,0.0008844585
53,112419,3597440,0.06345087,0.00088442885
54,112429,3597760,0.060850337,0.0008843992
55,112439,3598080,0.05478338,0.00088436966
56,112449,3598400,0.06159813,0.00088434014
57,112459,3598720,0.060803235,0.0008843105
58,112469,3599040,0.065313,0.0008842809
59,112479,3599360,0.05896473,0.00088425126
60,112489,3599680,0.061037343,0.00088422163
61,112499,3600000,0.058315624,0.000884192
62,112509,3600320,0.066235445,0.00088416244
63,112519,3600640,0.061503485,0.0008841328
64,112529,3600960,0.056646757,0.0008841032
65,112539,3601280,0.06435059,0.00088407355
66,112549,3601600,0.063748814,0.0008840439
67,112559,3601920,0.06044238,0.0008840143
68,112569,3602240,0.060898885,0.00088398467
69,112579,3602560,0.05605602,0.00088395504
70,112589,3602880,0.06075205,0.00088392536
71,112599,3603200,0.06253387,0.00088389573
72,112609,3603520,0.06330778,0.00088386604
73,112619,3603840,0.07022095,0.0008838364
74,112629,3604160,0.06572068,0.00088380673
75,112639,3604480,0.0620452,0.00088377704
76,112649,3604800,0.06330388,0.0008837474
77,112659,3605120,0.06313223,0.0008837177
78,112669,3605440,0.061701253,0.0008836881
79,112679,3605760,0.059149157,0.0008836584
80,112689,3606080,0.06181013,0.00088362873
81,112699,3606400,0.064739004,0.00088359904
82,112709,3606720,0.0660352,0.00088356936
83,112719,3607040,0.06260377,0.0008835397
84,112729,3607360,0.069611736,0.00088351
85,112739,3607680,0.064635895,0.00088348024
86,112749,3608000,0.06444152,0.00088345056
87,112759,3608320,0.059201784,0.0008834209
88,112769,3608640,0.058376074,0.0008833911
89,112779,3608960,0.06255564,0.00088336144
90,112789,3609280,0.065886974,0.00088333176
91,112799,3609600,0.068020165,0.000883302
92,112809,3609920,0.06177167,0.00088327227
93,112819,3610240,0.059019513,0.0008832426
94,112829,3610560,0.056849875,0.0008832129
95,112839,3610880,0.063369736,0.0008831832
96,112849,3611200,0.05894683,0.00088315347
97,112859,3611520,0.06340164,0.0008831237
98,112869,3611840,0.059911363,0.000883094
0,112879,3612160,0.062198404,0.00088306423
1,112889,3612480,0.067620486,0.0008830345
2,112899,3612800,0.059558727,0.0008830047
3,112909,3613120,0.056339577,0.00088297494
4,112919,3613440,0.05845409,0.0008829452
5,112929,3613760,0.061883952,0.0008829154
6,112939,3614080,0.07455148,0.00088288565
7,112949,3614400,0.056956697,0.0008828559
8,112959,3614720,0.06865099,0.00088282616
9,112969,3615040,0.058553465,0.00088279636
10,112979,3615360,0.055879265,0.00088276656
11,112989,3615680,0.062191047,0.0008827369
12,112999,3616000,0.05543099,0.00088270707
13,113009,3616320,0.06509052,0.00088267727
14,113019,3616640,0.062438183,0.0008826475
15,113029,3616960,0.060776193,0.00088261766
16,113039,3617280,0.06378367,0.0008825879
17,113049,3617600,0.058109216,0.0008825581
18,113059,3617920,0.06334116,0.0008825284
19,113069,3618240,0.05660738,0.00088249857
20,113079,3618560,0.058629986,0.00088246877
21,113089,3618880,0.06466449,0.0008824389
22,113099,3619200,0.059092052,0.00088240916
23,113109,3619520,0.06041584,0.0008823793
24,113119,3619840,0.055954646,0.00088234944
25,113129,3620160,0.057159945,0.0008823197
26,113139,3620480,0.06806609,0.00088228984
27,113149,3620800,0.060484834,0.0008822599
28,113159,3621120,0.05555792,0.00088223006
29,113169,3621440,0.059419006,0.00088220026
30,113179,3621760,0.056945585,0.00088217045
31,113189,3622080,0.055768415,0.0008821406
32,113199,3622400,0.057491943,0.00088211073
33,113209,3622720,0.057441667,0.0008820809
34,113219,3623040,0.060690463,0.000882051
35,113229,3623360,0.060373418,0.00088202115
36,113239,3623680,0.060220636,0.00088199135
37,113249,3624000,0.0555311,0.0008819615
38,113259,3624320,0.059380416,0.0008819316
39,113269,3624640,0.059729427,0.00088190177
40,113279,3624960,0.05840265,0.0008818719
41,113289,3625280,0.06694074,0.00088184205
42,113299,3625600,0.057296388,0.0008818121
43,113309,3625920,0.063614696,0.00088178227
44,113319,3626240,0.06379278,0.00088175235
45,113329,3626560,0.058246266,0.0008817225
46,113339,3626880,0.05961165,0.0008816926
47,113349,3627200,0.06307818,0.00088166265
48,113359,3627520,0.061686885,0.0008816328
49,113369,3627840,0.061379313,0.00088160293
50,113379,3628160,0.058047537,0.00088157295
51,113389,3628480,0.06436087,0.00088154315
52,113399,3628800,0.059084356,0.00088151323
53,113409,3629120,0.061998896,0.0008814833
54,113419,3629440,0.06306641,0.0008814534
55,113429,3629760,0.061640065,0.0008814235
56,113439,3630080,0.061304588,0.00088139356
57,113449,3630400,0.06025461,0.00088136364
58,113459,3630720,0.05866339,0.0008813336
59,113469,3631040,0.06450658,0.0008813037
60,113479,3631360,0.0661217,0.00088127377
61,113489,3631680,0.06184297,0.0008812438
62,113499,3632000,0.05765321,0.00088121387
63,113509,3632320,0.061984506,0.00088118395
64,113519,3632640,0.0627939,0.000881154
65,113529,3632960,0.0648763,0.00088112406
66,113539,3633280,0.061200425,0.00088109414
67,113549,3633600,0.06776247,0.0008810642
68,113559,3633920,0.062426087,0.00088103424
69,113569,3634240,0.06396371,0.00088100426
70,113579,3634560,0.0595367,0.0008809743
71,113589,3634880,0.0618897,0.0008809443
72,113599,3635200,0.06293732,0.00088091433
73,113609,3635520,0.058873024,0.00088088436
74,113619,3635840,0.05683698,0.0008808544
75,113629,3636160,0.065536514,0.00088082434
76,113639,3636480,0.056073606,0.0008807943
77,113649,3636800,0.062112737,0.00088076433
78,113659,3637120,0.062893465,0.00088073435
79,113669,3637440,0.05617801,0.0008807044
80,113679,3637760,0.063290425,0.0008806744
81,113689,3638080,0.056239627,0.0008806444
82,113699,3638400,0.062341854,0.00088061433
83,113709,3638720,0.06624544,0.00088058435
84,113719,3639040,0.069887854,0.0008805544
85,113729,3639360,0.06301196,0.00088052434
86,113739,3639680,0.057801154,0.0008804943
87,113749,3640000,0.06095247,0.0008804642
88,113759,3640320,0.06798306,0.0008804342
89,113769,3640640,0.06665059,0.00088040426
90,113779,3640960,0.062192243,0.00088037417
91,113789,3641280,0.05761036,0.0008803442
92,113799,3641600,0.06527376,0.0008803141
93,113809,3641920,0.061765816,0.0008802841
94,113819,3642240,0.062196493,0.000880254
95,113829,3642560,0.057819605,0.00088022393
96,113839,3642880,0.060898036,0.0008801939
97,113849,3643200,0.059907123,0.0008801638
98,113859,3643520,0.056937348,0.0008801337
0,113869,3643840,0.0674947,0.0008801037
1,113879,3644160,0.063478515,0.0008800737
2,113889,3644480,0.06042973,0.0008800436
3,113899,3644800,0.06422624,0.0008800135
4,113909,3645120,0.060809687,0.0008799834
5,113919,3645440,0.06878783,0.0008799534
6,113929,3645760,0.057538144,0.0008799233
7,113939,3646080,0.060300056,0.00087989325
8,113949,3646400,0.062064476,0.00087986304
9,113959,3646720,0.058690608,0.000879833
10,113969,3647040,0.056913286,0.00087980286
11,113979,3647360,0.057318114,0.0008797728
12,113989,3647680,0.05905043,0.0008797427
13,113999,3648000,0.05729258,0.0008797126
14,114009,3648320,0.06090315,0.0008796825
15,114019,3648640,0.0642073,0.0008796524
16,114029,3648960,0.061810527,0.00087962224
17,114039,3649280,0.06035507,0.00087959215
18,114049,3649600,0.06641081,0.000879562
19,114059,3649920,0.06162803,0.00087953184
20,114069,3650240,0.056858137,0.00087950175
21,114079,3650560,0.059582256,0.0008794717
22,114089,3650880,0.060513295,0.0008794415
23,114099,3651200,0.061443273,0.00087941135
24,114109,3651520,0.065788046,0.0008793812
25,114119,3651840,0.06463225,0.00087935105
26,114129,3652160,0.062365748,0.00087932096
27,114139,3652480,0.06275598,0.00087929075
28,114149,3652800,0.066329025,0.00087926065
29,114159,3653120,0.0663149,0.00087923044
30,114169,3653440,0.059318632,0.00087920035
31,114179,3653760,0.059490733,0.00087917014
32,114189,3654080,0.061383463,0.00087913993
33,114199,3654400,0.061105452,0.00087910984
34,114209,3654720,0.057494424,0.0008790796
35,114219,3655040,0.061634414,0.0008790494
36,114229,3655360,0.060031705,0.00087901927
37,114239,3655680,0.060990002,0.00087898906
38,114249,3656000,0.058236618,0.00087895885
39,114259,3656320,0.060377195,0.0008789287
40,114269,3656640,0.059416097,0.0008788985
41,114279,3656960,0.058704596,0.00087886833
42,114289,3657280,0.061432708,0.0008788382
43,114299,3657600,0.062892765,0.000878808
44,114309,3657920,0.06392853,0.0008787777
45,114319,3658240,0.062395334,0.0008787475
46,114329,3658560,0.06408309,0.0008787173
47,114339,3658880,0.06511308,0.00087868713
48,114349,3659200,0.062025215,0.0008786569
49,114359,3659520,0.060217977,0.00087862666
50,114369,3659840,0.06470649,0.00087859633
51,114379,3660160,0.057896093,0.0008785661
52,114389,3660480,0.064695664,0.0008785359
53,114399,3660800,0.06175408,0.0008785057
54,114409,3661120,0.059470247,0.0008784755
55,114419,3661440,0.058250666,0.00087844516
56,114429,3661760,0.06259012,0.00087841495
57,114439,3662080,0.062081628,0.00087838474
58,114449,3662400,0.06923141,0.00087835453
59,114459,3662720,0.05937648,0.0008783242
60,114469,3663040,0.06708877,0.000878294
61,114479,3663360,0.057326503,0.0008782637
62,114489,3663680,0.060612753,0.0008782334
63,114499,3664000,0.061451577,0.0008782032
64,114509,3664320,0.06058698,0.0008781729
65,114519,3664640,0.06152779,0.00087814266
66,114529,3664960,0.057126597,0.00087811233
67,114539,3665280,0.068310335,0.000878082
68,114549,3665600,0.060884736,0.0008780518
69,114559,3665920,0.057229698,0.00087802147
70,114569,3666240,0.056531727,0.0008779912
71,114579,3666560,0.059498508,0.00087796093
72,114589,3666880,0.061447755,0.0008779306
73,114599,3667200,0.064052865,0.00087790034
74,114609,3667520,0.058589853,0.00087787
75,114619,3667840,0.060860693,0.00087783975
76,114629,3668160,0.059461392,0.00087780936
77,114639,3668480,0.06160512,0.00087777904
78,114649,3668800,0.057647005,0.00087774877
79,114659,3669120,0.057999004,0.00087771844
80,114669,3669440,0.060376722,0.0008776881
81,114679,3669760,0.06596212,0.00087765773
82,114689,3670080,0.06256975,0.0008776274
83,114699,3670400,0.06438415,0.00087759714
84,114709,3670720,0.05933544,0.0008775668
85,114719,3671040,0.064241774,0.0008775365
86,114729,3671360,0.061643835,0.0008775061
87,114739,3671680,0.059776384,0.0008774758
88,114749,3672000,0.05667072,0.00087744545
89,114759,3672320,0.060658902,0.0008774151
90,114769,3672640,0.06397012,0.0008773846
91,114779,3672960,0.06467231,0.0008773543
92,114789,3673280,0.06505051,0.000877324
93,114799,3673600,0.06547139,0.0008772937
94,114809,3673920,0.054130986,0.0008772633
95,114819,3674240,0.06257391,0.0008772329
96,114829,3674560,0.061442845,0.00087720255
97,114839,3674880,0.06253873,0.0008771721
98,114849,3675200,0.059274483,0.0008771418
0,114859,3675520,0.05487133,0.0008771114
1,114869,3675840,0.060620055,0.000877081
2,114879,3676160,0.063101634,0.0008770506
3,114889,3676480,0.061275907,0.00087702024
4,114899,3676800,0.061498508,0.00087698974
5,114909,3677120,0.06285777,0.0008769594
6,114919,3677440,0.058229882,0.00087692897
7,114929,3677760,0.06853618,0.00087689864
8,114939,3678080,0.065126196,0.0008768682
9,114949,3678400,0.060038216,0.00087683776
10,114959,3678720,0.058340788,0.0008768073
11,114969,3679040,0.06333359,0.000876777
12,114979,3679360,0.054838248,0.0008767465
13,114989,3679680,0.05476976,0.0008767161
14,114999,3680000,0.058709122,0.00087668566
15,115009,3680320,0.05900249,0.0008766552
16,115019,3680640,0.063462205,0.0008766247
17,115029,3680960,0.05849387,0.00087659433
18,115039,3681280,0.06501667,0.0008765639
19,115049,3681600,0.05744873,0.00087653345
20,115059,3681920,0.06397807,0.000876503
21,115069,3682240,0.06236882,0.00087647256
22,115079,3682560,0.05960349,0.0008764421
23,115089,3682880,0.060166277,0.0008764116
24,115099,3683200,0.06364855,0.0008763811
25,115109,3683520,0.056185998,0.0008763507
26,115119,3683840,0.06478194,0.0008763203
27,115129,3684160,0.05850813,0.00087628985
28,115139,3684480,0.059342,0.0008762593
29,115149,3684800,0.060322326,0.00087622885
30,115159,3685120,0.05751849,0.00087619835
31,115169,3685440,0.05774668,0.00087616785
32,115179,3685760,0.058401406,0.0008761374
33,115189,3686080,0.06305836,0.0008761069
34,115199,3686400,0.063856244,0.00087607646
35,115209,3686720,0.061271712,0.00087604584
36,115219,3687040,0.064013466,0.0008760154
37,115229,3687360,0.06546682,0.0008759849
38,115239,3687680,0.06553202,0.00087595446
39,115249,3688000,0.068856314,0.0008759239
40,115259,3688320,0.06129486,0.0008758934
41,115269,3688640,0.063481696,0.00087586284
42,115279,3688960,0.06498539,0.00087583234
43,115289,3689280,0.05877933,0.0008758018
44,115299,3689600,0.062450018,0.00087577134
45,115309,3689920,0.061786663,0.0008757407
46,115319,3690240,0.059766736,0.0008757102
47,115329,3690560,0.055447727,0.00087567966
48,115339,3690880,0.06027517,0.00087564916
49,115349,3691200,0.060592603,0.0008756186
50,115359,3691520,0.062867284,0.0008755881
51,115369,3691840,0.059197858,0.00087555754
52,115379,3692160,0.060537703,0.0008755269
53,115389,3692480,0.0621989,0.00087549636
54,115399,3692800,0.059485648,0.0008754658
55,115409,3693120,0.059868533,0.00087543536
56,115419,3693440,0.057991102,0.00087540474
57,115429,3693760,0.061947443,0.0008753741
58,115439,3694080,0.061938073,0.00087534357
59,115449,3694400,0.056597203,0.00087531295
60,115459,3694720,0.06074854,0.0008752824
61,115469,3695040,0.062008243,0.0008752519
62,115479,3695360,0.062429126,0.0008752213
63,115489,3695680,0.070350945,0.0008751907
64,115499,3696000,0.065230966,0.0008751601
65,115509,3696320,0.064360574,0.0008751294
66,115519,3696640,0.05614866,0.0008750989
67,115529,3696960,0.053653255,0.00087506836
68,115539,3697280,0.06041927,0.0008750377
69,115549,3697600,0.059159096,0.00087500707
70,115559,3697920,0.06231022,0.0008749765
71,115569,3698240,0.05737572,0.00087494584
72,115579,3698560,0.06311711,0.0008749153
73,115589,3698880,0.058311284,0.00087488466
74,115599,3699200,0.06118676,0.000874854
75,115609,3699520,0.059278052,0.00087482337
76,115619,3699840,0.054999493,0.00087479275
77,115629,3700160,0.06622416,0.00087476213
78,115639,3700480,0.058959875,0.0008747315
79,115649,3700800,0.06181805,0.00087470084
80,115659,3701120,0.0640599,0.0008746702
81,115669,3701440,0.060681965,0.00087463955
82,115679,3701760,0.06550675,0.000874609
83,115689,3702080,0.060667552,0.00087457825
84,115699,3702400,0.06504819,0.00087454764
85,115709,3702720,0.060916737,0.00087451696
86,115719,3703040,0.05672343,0.0008744862
87,115729,3703360,0.05894714,0.00087445567
88,115739,3703680,0.060395136,0.000874425
89,115749,3704000,0.06686431,0.0008743943
90,115759,3704320,0.06025987,0.00087436364
91,115769,3704640,0.060594868,0.00087433297
92,115779,3704960,0.06669251,0.0008743023
93,115789,3705280,0.0653045,0.0008742716
94,115799,3705600,0.060135696,0.00087424094
95,115809,3705920,0.059717074,0.0008742102
96,115819,3706240,0.05851281,0.00087417953
97,115829,3706560,0.0581896,0.0008741489
98,115839,3706880,0.061209638,0.0008741181
0,115849,3707200,0.06327921,0.0008740874
1,115859,3707520,0.063879356,0.00087405666
2,115869,3707840,0.06487396,0.000874026
3,115879,3708160,0.060316525,0.00087399536
4,115889,3708480,0.07248434,0.0008739646
5,115899,3708800,0.0688436,0.00087393384
6,115909,3709120,0.063239366,0.00087390316
7,115919,3709440,0.06490089,0.0008738724
8,115929,3709760,0.061640274,0.0008738417
9,115939,3710080,0.06465866,0.00087381096
10,115949,3710400,0.062441498,0.0008737802
11,115959,3710720,0.06398639,0.0008737495
12,115969,3711040,0.051863782,0.0008737187
13,115979,3711360,0.05974114,0.000873688
14,115989,3711680,0.06033208,0.0008736573
15,115999,3712000,0.057435423,0.0008736265
16,116009,3712320,0.05897917,0.0008735957
17,116019,3712640,0.064261064,0.00087356503
18,116029,3712960,0.056111038,0.00087353424
19,116039,3713280,0.06001993,0.00087350357
20,116049,3713600,0.06232117,0.0008734727
21,116059,3713920,0.05683281,0.0008734419
22,116069,3714240,0.063609116,0.00087341125
23,116079,3714560,0.06290126,0.0008733804
24,116089,3714880,0.062419638,0.00087334967
25,116099,3715200,0.059535317,0.0008733188
26,116109,3715520,0.06021709,0.000873288
27,116119,3715840,0.0646479,0.0008732573
28,116129,3716160,0.058332402,0.00087322644
29,116139,3716480,0.060449366,0.00087319565
30,116149,3716800,0.06521822,0.00087316486
31,116159,3717120,0.05863028,0.0008731341
32,116169,3717440,0.058024567,0.00087310333
33,116179,3717760,0.06736713,0.0008730724
34,116189,3718080,0.053979605,0.00087304163
35,116199,3718400,0.062665194,0.0008730108
36,116209,3718720,0.059987046,0.00087298005
37,116219,3719040,0.058625232,0.0008729492
38,116229,3719360,0.06514306,0.0008729184
39,116239,3719680,0.05598805,0.00087288755
40,116249,3720000,0.06203014,0.0008728567
41,116259,3720320,0.064498395,0.0008728259
42,116269,3720640,0.060664497,0.00087279506
43,116279,3720960,0.05663908,0.0008727642
44,116289,3721280,0.061680123,0.00087273336
45,116299,3721600,0.06087259,0.00087270257
46,116309,3721920,0.061478637,0.0008726717
47,116319,3722240,0.0643109,0.0008726408
48,116329,3722560,0.06120267,0.00087260996
49,116339,3722880,0.062261462,0.0008725791
50,116349,3723200,0.06599526,0.00087254826
51,116359,3723520,0.059595257,0.0008725174
52,116369,3723840,0.056856446,0.0008724865
53,116379,3724160,0.06300398,0.0008724557
54,116389,3724480,0.05927547,0.00087242475
55,116399,3724800,0.06418777,0.0008723939
56,116409,3725120,0.061914504,0.000872363
57,116419,3725440,0.05680419,0.0008723321
58,116429,3725760,0.059320748,0.0008723013
59,116439,3726080,0.0666216,0.0008722704
60,116449,3726400,0.058610182,0.00087223947
61,116459,3726720,0.061601374,0.0008722085
62,116469,3727040,0.062428806,0.0008721777
63,116479,3727360,0.057387948,0.00087214675
64,116489,3727680,0.056406498,0.00087211584
65,116499,3728000,0.0642696,0.00087208493
66,116509,3728320,0.05991471,0.0008720541
67,116519,3728640,0.06206219,0.00087202317
68,116529,3728960,0.060472704,0.0008719922
69,116539,3729280,0.06593762,0.0008719613
70,116549,3729600,0.0611669,0.0008719304
71,116559,3729920,0.06295877,0.0008718995
72,116569,3730240,0.05463074,0.0008718685
73,116579,3730560,0.060258172,0.00087183755
74,116589,3730880,0.060430236,0.00087180664
75,116599,3731200,0.05899936,0.0008717757
76,116609,3731520,0.060573325,0.0008717447
77,116619,3731840,0.06258216,0.0008717138
78,116629,3732160,0.063100606,0.00087168283
