,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
51,1519,0.5942923,0.00016546878,,,,,,,,,
52,1529,0.5879541,0.00016642583,,,,,,,,,
53,1539,0.5680134,0.00016738282,,,,,,,,,
54,1549,0.5815813,0.00016833987,,,,,,,,,
55,1559,0.58377135,0.00016929692,,,,,,,,,
56,1569,0.60128516,0.00017025392,,,,,,,,,
57,1579,0.59102213,0.00017121097,,,,,,,,,
58,1589,0.57478434,0.00017216802,,,,,,,,,
59,1599,0.59095275,0.00017312507,,,,,,,,,
60,1609,0.56705725,0.00017408206,,,,,,,,,
61,1619,0.5882038,0.00017503911,,,,,,,,,
62,1629,0.59436965,0.00017599616,,,,,,,,,
63,1639,0.59338737,0.00017695315,,,,,,,,,
64,1649,0.5825851,0.0001779102,,,,,,,,,
65,1659,0.6021023,0.00017886725,,,,,,,,,
66,1669,0.5953759,0.00017982424,,,,,,,,,
67,1679,0.5655706,0.0001807813,,,,,,,,,
68,1689,0.5776262,0.00018173835,,,,,,,,,
69,1699,0.58677936,0.00018269534,,,,,,,,,
70,1709,0.59483254,0.00018365239,,,,,,,,,
71,1719,0.58886,0.00018460944,,,,,,,,,
72,1729,0.57884693,0.00018556643,,,,,,,,,
73,1739,0.5885812,0.00018652348,,,,,,,,,
74,1749,0.57756937,0.00018748053,,,,,,,,,
75,1759,0.60296774,0.00018843752,,,,,,,,,
76,1769,0.6012061,0.00018939457,,,,,,,,,
77,1779,0.58202255,0.00019035162,,,,,,,,,
78,1789,0.58393633,0.00019130862,,,,,,,,,
79,1799,0.57025874,0.00019226567,,,,,,,,,
80,1809,0.5709908,0.00019322272,,,,,,,,,
81,1819,0.58399796,0.00019417971,,,,,,,,,
82,1829,0.5900042,0.00019513676,,,,,,,,,
83,1839,0.57736826,0.00019609381,,,,,,,,,
84,1849,0.5856899,0.0001970508,,,,,,,,,
85,1859,0.5872956,0.00019800785,,,,,,,,,
86,1869,0.56958383,0.0001989649,,,,,,,,,
87,1879,0.58021146,0.0001999219,,,,,,,,,
88,1889,0.5751201,0.00020087895,,,,,,,,,
89,1899,0.5846828,0.000201836,,,,,,,,,
90,1909,0.57250786,0.00020279299,,,,,,,,,
91,1919,0.5819668,0.00020375004,,,,,,,,,
92,1929,0.5812823,0.00020470709,,,,,,,,,
93,1939,0.5860619,0.00020566408,,,,,,,,,
94,1949,0.5815808,0.00020662113,,,,,,,,,
95,1959,0.5805052,0.00020757818,,,,,,,,,
96,1969,0.58914274,0.00020853517,,,,,,,,,
97,1979,0.58370245,0.00020949222,,,,,,,,,
98,1989,0.5769397,0.00021044927,,,,,,,,,
0,1999,0.57919693,0.00021140627,,,,,,,,,
1,2009,0.59136426,0.00021236332,,,,,,,,,
2,2019,0.56991386,0.00021332037,,,,,,,,,
3,2029,0.5830133,0.00021427736,,,,,,,,,
4,2039,0.5844459,0.00021523441,,,,,,,,,
5,2049,0.5871825,0.00021619146,,,,,,,,,
6,2059,0.60282063,0.00021714845,,,,,,,,,
7,2069,0.57815844,0.0002181055,,,,,,,,,
8,2079,0.5638528,0.00021906255,,,,,,,,,
9,2089,0.58304274,0.00022001954,,,,,,,,,
10,2099,0.576322,0.0002209766,,,,,,,,,
11,2109,0.57946694,0.00022193365,,,,,,,,,
12,2119,0.57472175,0.00022289064,,,,,,,,,
13,2129,0.582685,0.00022384769,,,,,,,,,
14,2139,0.5893364,0.00022480474,,,,,,,,,
15,2149,0.5762725,0.00022576173,,,,,,,,,
16,2159,0.5841896,0.00022671878,,,,,,,,,
17,2169,0.5766561,0.00022767583,,,,,,,,,
18,2179,0.58184654,0.00022863282,,,,,,,,,
19,2189,0.5774269,0.00022958987,,,,,,,,,
20,2199,0.576862,0.00023054692,,,,,,,,,
21,2209,0.57390267,0.00023150392,,,,,,,,,
22,2219,0.5766551,0.00023246097,,,,,,,,,
23,2229,0.57395804,0.00023341802,,,,,,,,,
24,2239,0.57594645,0.00023437501,,,,,,,,,
25,2249,0.5757178,0.00023533206,,,,,,,,,
26,2259,0.57749915,0.00023628911,,,,,,,,,
27,2269,0.56472945,0.00023724616,,,,,,,,,
28,2279,0.5803542,0.00023820315,,,,,,,,,
29,2289,0.5754205,0.0002391602,,,,,,,,,
30,2299,0.585001,0.00024011725,,,,,,,,,
31,2309,0.58243555,0.00024107425,,,,,,,,,
32,2319,0.5813768,0.0002420313,,,,,,,,,
33,2329,0.59297097,0.00024298835,,,,,,,,,
34,2339,0.5933672,0.00024394534,,,,,,,,,
35,2349,0.58675295,0.0002449024,,,,,,,,,
36,2359,0.58832926,0.00024585944,,,,,,,,,
37,2369,0.57456785,0.00024681643,,,,,,,,,
38,2379,0.60009694,0.00024777348,,,,,,,,,
39,2389,0.5746008,0.00024873053,,,,,,,,,
40,2399,0.57631135,0.00024968752,,,,,,,,,
41,2409,0.559965,0.00025064457,,,,,,,,,
42,2419,0.57015586,0.00025160162,,,,,,,,,
43,2429,0.5841701,0.00025255862,,,,,,,,,
44,2439,0.58094263,0.00025351567,,,,,,,,,
45,2449,0.5721337,0.00025447272,,,,,,,,,
46,2459,0.5885364,0.0002554297,,,,,,,,,
47,2469,0.5884137,0.00025638676,,,,,,,,,
48,2479,0.580489,0.0002573438,,,,,,,,,
49,2489,0.55998135,0.0002583008,,,,,,,,,
50,2499,0.55653036,0.00025925785,,,,,,,,,
51,2509,0.5775797,0.0002602149,,,,,,,,,
52,2519,0.5473635,0.0002611719,,,,,,,,,
53,2529,0.57137704,0.00026212895,,,,,,,,,
54,2539,0.5705921,0.000263086,,,,,,,,,
55,2549,0.5756141,0.000264043,,,,,,,,,
56,2559,0.59369904,0.00026500004,,,,,,,,,
57,2569,0.5789987,0.0002659571,,,,,,,,,
58,2579,0.56901395,0.00026691408,,,,,,,,,
59,2589,0.5715545,0.00026787113,,,,,,,,,
60,2599,0.5652782,0.00026882818,,,,,,,,,
61,2609,0.58775514,0.00026978517,,,,,,,,,
62,2619,0.5694137,0.00027074222,,,,,,,,,
63,2629,0.56104314,0.00027169927,,,,,,,,,
64,2639,0.5821067,0.00027265627,,,,,,,,,
65,2649,0.5625869,0.00027361332,,,,,,,,,
66,2659,0.5827618,0.00027457037,,,,,,,,,
67,2669,0.5800749,0.00027552736,,,,,,,,,
68,2679,0.5687863,0.0002764844,,,,,,,,,
69,2689,0.5708386,0.00027744146,,,,,,,,,
70,2699,0.5566386,0.00027839845,,,,,,,,,
71,2709,0.5761713,0.0002793555,,,,,,,,,
72,2719,0.56493616,0.00028031255,,,,,,,,,
73,2729,0.5653149,0.00028126955,,,,,,,,,
74,2739,0.59070915,0.0002822266,,,,,,,,,
75,2749,0.57103246,0.00028318365,,,,,,,,,
76,2759,0.5831357,0.00028414064,,,,,,,,,
77,2769,0.5846102,0.0002850977,,,,,,,,,
78,2779,0.57260054,0.00028605474,,,,,,,,,
79,2789,0.5775905,0.00028701173,,,,,,,,,
80,2799,0.5476567,0.00028796878,,,,,,,,,
81,2809,0.57880956,0.00028892583,,,,,,,,,
82,2819,0.5742718,0.00028988282,,,,,,,,,
83,2829,0.58334905,0.00029083987,,,,,,,,,
84,2839,0.57287425,0.00029179693,,,,,,,,,
85,2849,0.5802976,0.00029275392,,,,,,,,,
86,2859,0.5782316,0.00029371097,,,,,,,,,
