,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
98,2979,0.5206888,0.00030519534,,,,,,,,,
0,2989,0.5125333,0.0003061524,,,,,,,,,
1,2999,0.51164937,0.00030710944,,,,,,,,,
2,3009,0.50863874,0.00030806643,,,,,,,,,
3,3019,0.5331079,0.00030902348,,,,,,,,,
4,3029,0.50479406,0.00030998053,,,,,,,,,
5,3039,0.522524,0.00031093752,,,,,,,,,
6,3049,0.52308345,0.00031189458,,,,,,,,,
7,3059,0.5029099,0.00031285163,,,,,,,,,
8,3069,0.5276142,0.00031380862,,,,,,,,,
9,3079,0.5038593,0.00031476567,,,,,,,,,
10,3089,0.51596904,0.00031572272,,,,,,,,,
11,3099,0.5046661,0.0003166797,,,,,,,,,
12,3109,0.49458247,0.00031763676,,,,,,,,,
13,3119,0.5095662,0.0003185938,,,,,,,,,
14,3129,0.51861906,0.0003195508,,,,,,,,,
15,3139,0.5295509,0.00032050785,,,,,,,,,
16,3149,0.5299804,0.0003214649,,,,,,,,,
17,3159,0.5294856,0.0003224219,,,,,,,,,
18,3169,0.50974333,0.00032337895,,,,,,,,,
19,3179,0.5016615,0.000324336,,,,,,,,,
20,3189,0.5009073,0.000325293,,,,,,,,,
21,3199,0.5317549,0.00032625004,,,,,,,,,
22,3209,0.5003927,0.0003272071,,,,,,,,,
23,3219,0.48998588,0.00032816408,,,,,,,,,
24,3229,0.512244,0.00032912113,,,,,,,,,
25,3239,0.5216067,0.00033007818,,,,,,,,,
26,3249,0.5111799,0.00033103517,,,,,,,,,
27,3259,0.50645,0.00033199223,,,,,,,,,
28,3269,0.496489,0.00033294928,,,,,,,,,
29,3279,0.49991816,0.00033390627,,,,,,,,,
30,3289,0.51954293,0.00033486332,,,,,,,,,
31,3299,0.5247648,0.00033582037,,,,,,,,,
32,3309,0.5188725,0.00033677736,,,,,,,,,
33,3319,0.51811194,0.0003377344,,,,,,,,,
34,3329,0.51476485,0.00033869146,,,,,,,,,
35,3339,0.47942173,0.00033964845,,,,,,,,,
36,3349,0.49931082,0.0003406055,,,,,,,,,
37,3359,0.5127363,0.00034156255,,,,,,,,,
38,3369,0.5038644,0.00034251955,,,,,,,,,
39,3379,0.49015555,0.0003434766,,,,,,,,,
40,3389,0.5081934,0.00034443365,,,,,,,,,
41,3399,0.50532305,0.00034539064,,,,,,,,,
42,3409,0.52781874,0.0003463477,,,,,,,,,
43,3419,0.50720835,0.00034730474,,,,,,,,,
44,3429,0.5254876,0.00034826173,,,,,,,,,
45,3439,0.50798523,0.00034921878,,,,,,,,,
46,3449,0.50348306,0.00035017583,,,,,,,,,
47,3459,0.5042915,0.00035113283,,,,,,,,,
48,3469,0.5006603,0.00035208988,,,,,,,,,
49,3479,0.51506865,0.00035304693,,,,,,,,,
50,3489,0.5160523,0.00035400392,,,,,,,,,
51,3499,0.5114924,0.00035496097,,,,,,,,,
52,3509,0.4979214,0.00035591802,,,,,,,,,
53,3519,0.4855435,0.000356875,,,,,,,,,
54,3529,0.5126984,0.00035783206,,,,,,,,,
55,3539,0.4860444,0.0003587891,,,,,,,,,
56,3549,0.51799744,0.00035974616,,,,,,,,,
57,3559,0.5134181,0.00036070315,,,,,,,,,
58,3569,0.51153344,0.0003616602,,,,,,,,,
59,3579,0.49019527,0.00036261725,,,,,,,,,
60,3589,0.5227852,0.00036357425,,,,,,,,,
61,3599,0.51153255,0.0003645313,,,,,,,,,
62,3609,0.50620264,0.00036548835,,,,,,,,,
63,3619,0.4939528,0.00036644534,,,,,,,,,
64,3629,0.48502463,0.0003674024,,,,,,,,,
65,3639,0.49185944,0.00036835944,,,,,,,,,
66,3649,0.5031659,0.00036931643,,,,,,,,,
67,3659,0.5149859,0.00037027348,,,,,,,,,
68,3669,0.48380825,0.00037123053,,,,,,,,,
69,3679,0.5125916,0.00037218753,,,,,,,,,
70,3689,0.51215434,0.00037314458,,,,,,,,,
71,3699,0.4901603,0.00037410163,,,,,,,,,
72,3709,0.5069859,0.00037505862,,,,,,,,,
73,3719,0.48401636,0.00037601567,,,,,,,,,
74,3729,0.51716334,0.00037697272,,,,,,,,,
75,3739,0.51215553,0.0003779297,,,,,,,,,
76,3749,0.48245946,0.00037888676,,,,,,,,,
77,3759,0.4936158,0.0003798438,,,,,,,,,
78,3769,0.50593853,0.0003808008,,,,,,,,,
79,3779,0.5081815,0.00038175785,,,,,,,,,
80,3789,0.4916246,0.0003827149,,,,,,,,,
81,3799,0.5035367,0.0003836719,,,,,,,,,
82,3809,0.49218288,0.00038462895,,,,,,,,,
83,3819,0.5119438,0.000385586,,,,,,,,,
84,3829,0.50482243,0.000386543,,,,,,,,,
85,3839,0.51435435,0.00038750004,,,,,,,,,
86,3849,0.49969685,0.0003884571,,,,,,,,,
